CMDLINE C:\Users\xener\AppData\Local\Programs\Python\Python38\python.exe init.py
MEM 78.519531 1591522758.0755
MEM 78.519531 1591522758.1755
MEM 78.519531 1591522758.2755
MEM 78.519531 1591522758.3756
MEM 78.519531 1591522758.4756
MEM 78.519531 1591522758.5756
MEM 78.519531 1591522758.6756
MEM 78.519531 1591522758.7757
MEM 78.519531 1591522758.8757
MEM 78.519531 1591522758.9757
MEM 78.519531 1591522759.0757
MEM 78.519531 1591522759.1757
MEM 78.519531 1591522759.2758
MEM 78.519531 1591522759.3758
MEM 78.519531 1591522759.4758
MEM 78.519531 1591522759.5758
MEM 78.519531 1591522759.6759
MEM 78.519531 1591522759.7759
MEM 78.519531 1591522759.8759
MEM 78.519531 1591522759.9759
MEM 78.519531 1591522760.0759
MEM 78.519531 1591522760.1760
MEM 78.519531 1591522760.2760
MEM 78.519531 1591522760.3760
MEM 78.519531 1591522760.4760
MEM 78.519531 1591522760.5761
MEM 78.519531 1591522760.6761
MEM 78.519531 1591522760.7761
MEM 78.519531 1591522760.8761
MEM 78.519531 1591522760.9761
MEM 78.519531 1591522761.0762
MEM 78.519531 1591522761.1762
MEM 78.519531 1591522761.2762
MEM 78.519531 1591522761.3762
MEM 78.519531 1591522761.4763
MEM 78.519531 1591522761.5763
MEM 78.519531 1591522761.6763
MEM 78.519531 1591522761.7763
MEM 78.519531 1591522761.8763
MEM 78.519531 1591522761.9764
MEM 78.519531 1591522762.0764
MEM 78.519531 1591522762.1764
MEM 78.519531 1591522762.2764
MEM 78.519531 1591522762.3765
MEM 78.519531 1591522762.4765
MEM 78.519531 1591522762.5765
MEM 78.519531 1591522762.6765
MEM 78.519531 1591522762.7766
MEM 78.519531 1591522762.8766
MEM 78.519531 1591522762.9766
MEM 78.519531 1591522763.0766
MEM 78.519531 1591522763.1766
MEM 78.519531 1591522763.2767
MEM 78.519531 1591522763.3767
MEM 78.519531 1591522763.4767
MEM 78.519531 1591522763.5767
MEM 78.519531 1591522763.6768
MEM 78.519531 1591522763.7768
MEM 78.519531 1591522763.8768
MEM 78.519531 1591522763.9768
MEM 78.519531 1591522764.0768
MEM 78.519531 1591522764.1769
MEM 78.519531 1591522764.2769
MEM 78.519531 1591522764.3769
MEM 78.519531 1591522764.4769
MEM 78.519531 1591522764.5770
MEM 78.519531 1591522764.6770
MEM 78.519531 1591522764.7770
MEM 78.519531 1591522764.8770
MEM 78.519531 1591522764.9770
MEM 78.519531 1591522765.0771
MEM 78.519531 1591522765.1771
MEM 78.519531 1591522765.2771
MEM 78.519531 1591522765.3771
MEM 78.519531 1591522765.4772
MEM 78.519531 1591522765.5772
MEM 78.519531 1591522765.6772
MEM 78.519531 1591522765.7772
MEM 78.519531 1591522765.8772
MEM 78.519531 1591522765.9773
MEM 78.519531 1591522766.0773
MEM 78.519531 1591522766.1773
MEM 78.519531 1591522766.2773
MEM 78.519531 1591522766.3774
MEM 78.519531 1591522766.4774
MEM 78.519531 1591522766.5774
MEM 78.519531 1591522766.6774
MEM 78.519531 1591522766.7775
MEM 78.519531 1591522766.8775
MEM 78.519531 1591522766.9775
MEM 78.519531 1591522767.0775
MEM 78.519531 1591522767.1775
MEM 78.519531 1591522767.2776
MEM 78.519531 1591522767.3776
MEM 78.519531 1591522767.4776
MEM 78.519531 1591522767.5776
MEM 78.519531 1591522767.6777
MEM 78.519531 1591522767.7777
MEM 78.519531 1591522767.8777
MEM 78.519531 1591522767.9777
MEM 78.519531 1591522768.0777
MEM 78.519531 1591522768.1778
MEM 78.519531 1591522768.2778
MEM 78.519531 1591522768.3778
MEM 78.519531 1591522768.4778
MEM 78.519531 1591522768.5779
MEM 78.519531 1591522768.6779
MEM 78.519531 1591522768.7779
MEM 78.519531 1591522768.8779
MEM 78.519531 1591522768.9779
MEM 78.519531 1591522769.0780
MEM 78.519531 1591522769.1780
MEM 78.519531 1591522769.2780
MEM 78.519531 1591522769.3780
MEM 78.519531 1591522769.4781
MEM 78.519531 1591522769.5781
MEM 78.519531 1591522769.6781
MEM 78.519531 1591522769.7791
MEM 78.519531 1591522769.8791
MEM 78.519531 1591522769.9792
MEM 78.519531 1591522770.0792
MEM 78.519531 1591522770.1792
MEM 78.519531 1591522770.2792
MEM 78.519531 1591522770.3793
MEM 78.519531 1591522770.4793
MEM 78.519531 1591522770.5793
MEM 78.519531 1591522770.6793
MEM 78.519531 1591522770.7794
MEM 78.519531 1591522770.8794
MEM 78.519531 1591522770.9794
MEM 78.519531 1591522771.0794
MEM 78.519531 1591522771.1794
MEM 78.519531 1591522771.2795
MEM 78.519531 1591522771.3795
MEM 78.519531 1591522771.4795
MEM 78.519531 1591522771.5795
MEM 78.519531 1591522771.6796
MEM 78.519531 1591522771.7796
MEM 78.519531 1591522771.8796
MEM 78.519531 1591522771.9796
MEM 78.519531 1591522772.0796
MEM 78.519531 1591522772.1797
MEM 78.519531 1591522772.2797
MEM 78.519531 1591522772.3797
MEM 78.519531 1591522772.4797
MEM 78.519531 1591522772.5798
MEM 78.519531 1591522772.6798
MEM 78.519531 1591522772.7798
MEM 78.519531 1591522772.8798
MEM 78.519531 1591522772.9798
MEM 78.519531 1591522773.0799
MEM 78.519531 1591522773.1799
MEM 78.519531 1591522773.2799
MEM 78.519531 1591522773.3799
MEM 78.519531 1591522773.4800
MEM 78.519531 1591522773.5800
MEM 78.519531 1591522773.6800
MEM 78.519531 1591522773.7800
MEM 78.519531 1591522773.8800
MEM 78.519531 1591522773.9801
MEM 78.519531 1591522774.0801
MEM 78.519531 1591522774.1801
MEM 78.519531 1591522774.2801
MEM 78.519531 1591522774.3802
MEM 78.519531 1591522774.4802
MEM 78.519531 1591522774.5802
MEM 78.519531 1591522774.6802
MEM 78.519531 1591522774.7803
MEM 78.519531 1591522774.8803
MEM 78.519531 1591522774.9803
MEM 78.519531 1591522775.0803
MEM 78.519531 1591522775.1803
MEM 78.519531 1591522775.2804
MEM 78.519531 1591522775.3804
MEM 78.519531 1591522775.4804
MEM 78.519531 1591522775.5804
MEM 78.519531 1591522775.6805
MEM 78.519531 1591522775.7805
MEM 78.519531 1591522775.8805
MEM 78.519531 1591522775.9805
MEM 78.519531 1591522776.0805
MEM 78.519531 1591522776.1806
MEM 78.519531 1591522776.2806
MEM 78.519531 1591522776.3806
MEM 78.519531 1591522776.4806
MEM 78.519531 1591522776.5807
MEM 78.519531 1591522776.6807
MEM 78.519531 1591522776.7807
MEM 78.519531 1591522776.8807
MEM 78.519531 1591522776.9807
MEM 78.519531 1591522777.0808
MEM 78.519531 1591522777.1808
MEM 78.519531 1591522777.2808
MEM 78.519531 1591522777.3808
MEM 78.519531 1591522777.4809
MEM 78.519531 1591522777.5809
MEM 78.519531 1591522777.6809
MEM 78.519531 1591522777.7809
MEM 78.519531 1591522777.8809
MEM 78.519531 1591522777.9810
MEM 78.519531 1591522778.0810
MEM 78.519531 1591522778.1810
MEM 78.519531 1591522778.2810
MEM 78.519531 1591522778.3811
MEM 78.519531 1591522778.4811
MEM 78.519531 1591522778.5811
MEM 78.519531 1591522778.6811
MEM 78.519531 1591522778.7812
MEM 78.519531 1591522778.8812
MEM 78.519531 1591522778.9812
MEM 78.519531 1591522779.0812
MEM 78.519531 1591522779.1812
MEM 78.519531 1591522779.2813
MEM 78.519531 1591522779.3813
MEM 78.519531 1591522779.4813
MEM 78.519531 1591522779.5813
MEM 78.519531 1591522779.6814
MEM 78.519531 1591522779.7814
MEM 78.519531 1591522779.8814
MEM 78.519531 1591522779.9814
MEM 78.519531 1591522780.0814
MEM 78.519531 1591522780.1815
MEM 78.519531 1591522780.2815
MEM 78.519531 1591522780.3815
MEM 78.519531 1591522780.4815
MEM 78.519531 1591522780.5816
MEM 78.519531 1591522780.6816
MEM 78.519531 1591522780.7816
MEM 78.519531 1591522780.8816
MEM 78.519531 1591522780.9816
MEM 78.519531 1591522781.0817
MEM 78.519531 1591522781.1817
MEM 78.519531 1591522781.2817
MEM 78.519531 1591522781.3817
MEM 78.519531 1591522781.4818
MEM 78.519531 1591522781.5818
MEM 78.519531 1591522781.6818
MEM 78.519531 1591522781.7818
MEM 78.519531 1591522781.8818
MEM 78.519531 1591522781.9819
MEM 78.519531 1591522782.0819
MEM 78.519531 1591522782.1819
MEM 78.519531 1591522782.2819
MEM 78.519531 1591522782.3820
MEM 78.519531 1591522782.4824
MEM 78.519531 1591522782.5824
MEM 78.519531 1591522782.6824
MEM 78.519531 1591522782.7825
MEM 78.519531 1591522782.8825
MEM 78.519531 1591522782.9825
MEM 78.519531 1591522783.0825
MEM 78.519531 1591522783.1825
MEM 78.519531 1591522783.2826
MEM 78.519531 1591522783.3826
MEM 78.519531 1591522783.4833
MEM 78.519531 1591522783.5833
MEM 78.519531 1591522783.6833
MEM 78.519531 1591522783.7833
MEM 78.519531 1591522783.8833
MEM 78.519531 1591522783.9834
MEM 78.519531 1591522784.0834
MEM 78.519531 1591522784.1834
MEM 78.519531 1591522784.2834
MEM 78.519531 1591522784.3835
MEM 78.519531 1591522784.4835
MEM 78.519531 1591522784.5835
MEM 78.519531 1591522784.6835
MEM 78.519531 1591522784.7835
MEM 78.519531 1591522784.8836
MEM 78.519531 1591522784.9836
MEM 78.519531 1591522785.0836
MEM 78.519531 1591522785.1836
MEM 78.519531 1591522785.2837
MEM 78.519531 1591522785.3837
MEM 78.519531 1591522785.4837
MEM 78.519531 1591522785.5837
MEM 78.519531 1591522785.6838
MEM 78.519531 1591522785.7838
MEM 78.519531 1591522785.8838
MEM 78.519531 1591522785.9838
MEM 78.519531 1591522786.0838
MEM 78.519531 1591522786.1839
MEM 78.519531 1591522786.2839
MEM 78.519531 1591522786.3839
MEM 78.519531 1591522786.4839
MEM 78.519531 1591522786.5840
MEM 78.519531 1591522786.6840
MEM 78.519531 1591522786.7840
MEM 78.519531 1591522786.8840
MEM 78.519531 1591522786.9840
MEM 78.519531 1591522787.0841
MEM 78.519531 1591522787.1841
MEM 78.519531 1591522787.2841
MEM 78.519531 1591522787.3841
MEM 78.519531 1591522787.4842
MEM 78.519531 1591522787.5842
MEM 78.519531 1591522787.6842
MEM 78.519531 1591522787.7842
MEM 78.519531 1591522787.8842
MEM 78.519531 1591522787.9843
MEM 78.519531 1591522788.0843
MEM 78.519531 1591522788.1843
MEM 78.519531 1591522788.2843
MEM 78.519531 1591522788.3844
MEM 78.519531 1591522788.4844
MEM 78.519531 1591522788.5844
MEM 78.519531 1591522788.6844
MEM 78.519531 1591522788.7845
MEM 78.519531 1591522788.8845
MEM 78.519531 1591522788.9845
MEM 78.519531 1591522789.0845
MEM 78.519531 1591522789.1845
MEM 78.519531 1591522789.2846
MEM 78.519531 1591522789.3846
MEM 78.519531 1591522789.4846
MEM 78.519531 1591522789.5846
MEM 78.519531 1591522789.6847
MEM 78.519531 1591522789.7847
MEM 78.519531 1591522789.8847
MEM 78.519531 1591522789.9847
MEM 78.519531 1591522790.0847
MEM 78.519531 1591522790.1848
MEM 78.519531 1591522790.2858
MEM 78.519531 1591522790.3858
MEM 78.519531 1591522790.4858
MEM 78.519531 1591522790.5858
MEM 78.519531 1591522790.6858
MEM 78.519531 1591522790.7859
MEM 78.519531 1591522790.8859
MEM 78.519531 1591522790.9859
MEM 78.519531 1591522791.0859
MEM 78.519531 1591522791.1860
MEM 78.519531 1591522791.2860
MEM 78.519531 1591522791.3860
MEM 78.519531 1591522791.4860
MEM 78.519531 1591522791.5860
MEM 78.519531 1591522791.6861
MEM 78.519531 1591522791.7861
MEM 78.519531 1591522791.8861
MEM 78.519531 1591522791.9861
MEM 78.519531 1591522792.0862
MEM 78.519531 1591522792.1862
MEM 78.519531 1591522792.2862
MEM 78.519531 1591522792.3862
MEM 78.519531 1591522792.4862
MEM 78.519531 1591522792.5863
MEM 78.519531 1591522792.6863
MEM 78.519531 1591522792.7863
MEM 78.519531 1591522792.8863
MEM 78.519531 1591522792.9864
MEM 78.519531 1591522793.0864
MEM 78.519531 1591522793.1864
MEM 78.519531 1591522793.2864
MEM 78.519531 1591522793.3865
MEM 78.519531 1591522793.4865
MEM 78.519531 1591522793.5865
MEM 78.519531 1591522793.6865
MEM 78.519531 1591522793.7865
MEM 78.519531 1591522793.8866
MEM 78.519531 1591522793.9866
MEM 78.519531 1591522794.0866
MEM 78.519531 1591522794.1866
MEM 78.519531 1591522794.2867
MEM 78.519531 1591522794.3867
MEM 78.519531 1591522794.4867
MEM 78.519531 1591522794.5867
MEM 78.519531 1591522794.6867
MEM 78.519531 1591522794.7868
MEM 78.519531 1591522794.8868
MEM 78.519531 1591522794.9868
MEM 78.519531 1591522795.0868
MEM 78.519531 1591522795.1869
MEM 78.519531 1591522795.2869
MEM 78.519531 1591522795.3869
MEM 78.519531 1591522795.4869
MEM 78.519531 1591522795.5869
MEM 78.519531 1591522795.6870
MEM 78.519531 1591522795.7870
MEM 78.519531 1591522795.8870
MEM 78.519531 1591522795.9870
MEM 78.519531 1591522796.0871
MEM 78.519531 1591522796.1871
MEM 78.519531 1591522796.2871
MEM 78.519531 1591522796.3871
MEM 78.519531 1591522796.4871
MEM 78.519531 1591522796.5872
MEM 78.519531 1591522796.6872
MEM 78.519531 1591522796.7872
MEM 78.519531 1591522796.8872
MEM 78.519531 1591522796.9873
MEM 78.519531 1591522797.0873
MEM 78.519531 1591522797.1873
MEM 78.519531 1591522797.2873
MEM 78.519531 1591522797.3874
MEM 78.519531 1591522797.4874
MEM 78.519531 1591522797.5874
MEM 78.519531 1591522797.6874
MEM 78.519531 1591522797.7874
MEM 78.519531 1591522797.8875
MEM 78.519531 1591522797.9875
MEM 78.519531 1591522798.0875
MEM 78.519531 1591522798.1875
MEM 78.519531 1591522798.2876
MEM 78.519531 1591522798.3876
MEM 78.519531 1591522798.4876
MEM 78.519531 1591522798.5876
MEM 78.519531 1591522798.6876
MEM 78.519531 1591522798.7877
MEM 78.519531 1591522798.8877
MEM 78.519531 1591522798.9877
MEM 78.519531 1591522799.0877
MEM 78.519531 1591522799.1878
MEM 78.519531 1591522799.2878
MEM 78.519531 1591522799.3878
MEM 78.519531 1591522799.4878
MEM 78.519531 1591522799.5878
MEM 78.519531 1591522799.6879
MEM 78.519531 1591522799.7879
MEM 78.519531 1591522799.8879
MEM 78.519531 1591522799.9879
MEM 78.519531 1591522800.0880
MEM 78.519531 1591522800.1880
MEM 78.519531 1591522800.2880
MEM 78.519531 1591522800.3880
MEM 78.519531 1591522800.4880
MEM 78.519531 1591522800.5881
MEM 78.519531 1591522800.6881
MEM 78.519531 1591522800.7881
MEM 78.519531 1591522800.8881
MEM 78.519531 1591522800.9882
MEM 78.519531 1591522801.0882
MEM 78.519531 1591522801.1882
MEM 78.519531 1591522801.2882
MEM 78.519531 1591522801.3883
MEM 78.519531 1591522801.4883
MEM 78.519531 1591522801.5883
MEM 78.519531 1591522801.6883
MEM 78.519531 1591522801.7883
MEM 78.519531 1591522801.8884
MEM 78.519531 1591522801.9884
MEM 78.519531 1591522802.0884
MEM 78.519531 1591522802.1884
MEM 78.519531 1591522802.2885
MEM 78.519531 1591522802.3885
MEM 78.519531 1591522802.4885
MEM 78.519531 1591522802.5885
MEM 78.519531 1591522802.6885
MEM 78.519531 1591522802.7886
MEM 78.519531 1591522802.8886
MEM 78.519531 1591522802.9886
MEM 78.519531 1591522803.0886
MEM 78.519531 1591522803.1887
MEM 78.519531 1591522803.2887
MEM 78.519531 1591522803.3887
MEM 78.519531 1591522803.4887
MEM 78.519531 1591522803.5887
MEM 78.519531 1591522803.6888
MEM 78.519531 1591522803.7888
MEM 78.519531 1591522803.8888
MEM 78.519531 1591522803.9888
MEM 78.519531 1591522804.0889
MEM 78.519531 1591522804.1889
MEM 78.519531 1591522804.2889
MEM 78.519531 1591522804.3889
MEM 78.519531 1591522804.4889
MEM 78.519531 1591522804.5890
MEM 78.519531 1591522804.6890
MEM 78.519531 1591522804.7890
MEM 78.519531 1591522804.8890
MEM 78.519531 1591522804.9891
MEM 78.519531 1591522805.0891
MEM 78.519531 1591522805.1891
MEM 78.519531 1591522805.2891
MEM 78.519531 1591522805.3892
MEM 78.519531 1591522805.4892
MEM 78.519531 1591522805.5892
MEM 78.519531 1591522805.6892
MEM 78.519531 1591522805.7892
MEM 78.519531 1591522805.8893
MEM 78.519531 1591522805.9893
MEM 78.519531 1591522806.0893
MEM 78.519531 1591522806.1893
MEM 78.519531 1591522806.2894
MEM 78.519531 1591522806.3894
MEM 78.519531 1591522806.4894
MEM 78.519531 1591522806.5894
MEM 78.519531 1591522806.6894
MEM 78.523438 1591522806.7895
MEM 78.523438 1591522806.8895
MEM 78.527344 1591522806.9895
MEM 78.527344 1591522807.0895
MEM 78.527344 1591522807.1896
MEM 78.527344 1591522807.2896
MEM 78.527344 1591522807.3896
MEM 78.527344 1591522807.4896
MEM 78.527344 1591522807.5896
MEM 78.527344 1591522807.6897
MEM 78.527344 1591522807.7897
MEM 78.527344 1591522807.8897
MEM 78.527344 1591522807.9897
MEM 78.527344 1591522808.0898
MEM 78.527344 1591522808.1898
MEM 78.527344 1591522808.2898
MEM 78.527344 1591522808.3898
MEM 78.527344 1591522808.4898
MEM 78.527344 1591522808.5899
MEM 78.527344 1591522808.6899
MEM 78.527344 1591522808.7899
MEM 78.527344 1591522808.8899
MEM 78.527344 1591522808.9900
MEM 78.527344 1591522809.0900
MEM 78.527344 1591522809.1900
MEM 78.527344 1591522809.2900
MEM 78.527344 1591522809.3901
MEM 78.527344 1591522809.4901
MEM 78.527344 1591522809.5901
MEM 78.527344 1591522809.6901
MEM 78.527344 1591522809.7901
MEM 78.527344 1591522809.8902
MEM 78.527344 1591522809.9902
MEM 78.527344 1591522810.0902
MEM 78.527344 1591522810.1902
MEM 78.527344 1591522810.2903
MEM 78.527344 1591522810.3903
MEM 78.527344 1591522810.4903
MEM 78.527344 1591522810.5903
MEM 78.527344 1591522810.6903
MEM 78.527344 1591522810.7904
MEM 78.527344 1591522810.8904
MEM 78.527344 1591522810.9904
MEM 78.527344 1591522811.0904
MEM 78.527344 1591522811.1905
MEM 78.527344 1591522811.2905
MEM 78.527344 1591522811.3905
MEM 78.527344 1591522811.4905
MEM 78.527344 1591522811.5905
MEM 78.527344 1591522811.6906
MEM 78.527344 1591522811.7906
MEM 78.527344 1591522811.8906
MEM 78.527344 1591522811.9906
MEM 78.527344 1591522812.0907
MEM 78.527344 1591522812.1907
MEM 78.527344 1591522812.2907
MEM 78.527344 1591522812.3907
MEM 78.527344 1591522812.4907
MEM 78.527344 1591522812.5908
MEM 78.527344 1591522812.6908
MEM 78.527344 1591522812.7908
MEM 78.527344 1591522812.8908
MEM 78.527344 1591522812.9909
MEM 78.527344 1591522813.0909
MEM 78.527344 1591522813.1909
MEM 78.527344 1591522813.2909
MEM 78.527344 1591522813.3910
MEM 78.527344 1591522813.4910
MEM 78.527344 1591522813.5910
MEM 78.527344 1591522813.6910
MEM 78.527344 1591522813.7910
MEM 78.527344 1591522813.8911
MEM 78.527344 1591522813.9911
MEM 78.527344 1591522814.0911
MEM 78.527344 1591522814.1911
MEM 78.527344 1591522814.2912
MEM 78.527344 1591522814.3912
MEM 78.527344 1591522814.4912
MEM 78.527344 1591522814.5912
MEM 78.527344 1591522814.6912
MEM 78.527344 1591522814.7913
MEM 78.527344 1591522814.8913
MEM 78.527344 1591522814.9913
MEM 78.527344 1591522815.0913
MEM 78.527344 1591522815.1914
MEM 78.527344 1591522815.2914
MEM 78.527344 1591522815.3914
MEM 78.527344 1591522815.4914
MEM 78.527344 1591522815.5914
MEM 78.527344 1591522815.6915
MEM 78.527344 1591522815.7915
MEM 78.527344 1591522815.8915
MEM 78.527344 1591522815.9915
MEM 78.527344 1591522816.0916
MEM 78.527344 1591522816.1916
MEM 78.527344 1591522816.2916
MEM 78.527344 1591522816.3916
MEM 78.527344 1591522816.4916
MEM 78.527344 1591522816.5917
MEM 78.527344 1591522816.6917
MEM 78.527344 1591522816.7917
MEM 78.527344 1591522816.8917
MEM 78.527344 1591522816.9918
MEM 78.527344 1591522817.0918
MEM 78.527344 1591522817.1918
MEM 78.527344 1591522817.2918
MEM 78.527344 1591522817.3919
MEM 78.527344 1591522817.4919
MEM 78.527344 1591522817.5919
MEM 78.527344 1591522817.6919
MEM 78.527344 1591522817.7919
MEM 78.527344 1591522817.8920
MEM 78.527344 1591522817.9920
MEM 78.527344 1591522818.0920
MEM 78.527344 1591522818.1920
MEM 78.527344 1591522818.2921
MEM 78.527344 1591522818.3921
MEM 78.527344 1591522818.4921
MEM 78.527344 1591522818.5921
MEM 78.527344 1591522818.6921
MEM 78.527344 1591522818.7922
MEM 78.527344 1591522818.8922
MEM 78.527344 1591522818.9922
MEM 78.527344 1591522819.0922
MEM 78.527344 1591522819.1923
MEM 78.527344 1591522819.2923
MEM 78.527344 1591522819.3923
MEM 78.527344 1591522819.4923
MEM 78.527344 1591522819.5923
MEM 78.527344 1591522819.6924
MEM 78.527344 1591522819.7924
MEM 78.527344 1591522819.8924
MEM 78.527344 1591522819.9924
MEM 78.527344 1591522820.0925
MEM 78.527344 1591522820.1925
MEM 78.527344 1591522820.2925
MEM 78.527344 1591522820.3925
MEM 78.527344 1591522820.4925
MEM 78.527344 1591522820.5926
MEM 78.527344 1591522820.6926
MEM 78.527344 1591522820.7926
MEM 78.527344 1591522820.8926
MEM 78.527344 1591522820.9927
MEM 78.527344 1591522821.0927
MEM 78.527344 1591522821.1927
MEM 78.527344 1591522821.2927
MEM 78.527344 1591522821.3928
MEM 78.527344 1591522821.4928
MEM 78.527344 1591522821.5928
MEM 78.527344 1591522821.6928
MEM 78.527344 1591522821.7928
MEM 78.527344 1591522821.8929
MEM 78.527344 1591522821.9929
MEM 78.527344 1591522822.0929
MEM 78.527344 1591522822.1929
MEM 78.527344 1591522822.2935
MEM 78.527344 1591522822.3944
MEM 78.527344 1591522822.4944
MEM 78.527344 1591522822.5944
MEM 78.527344 1591522822.6944
MEM 78.527344 1591522822.7944
MEM 78.527344 1591522822.8953
MEM 78.527344 1591522822.9953
MEM 78.527344 1591522823.0953
MEM 78.527344 1591522823.1954
MEM 78.527344 1591522823.2954
MEM 78.527344 1591522823.3963
MEM 78.527344 1591522823.4963
MEM 78.527344 1591522823.5963
MEM 78.527344 1591522823.6963
MEM 78.527344 1591522823.7964
MEM 78.527344 1591522823.8964
MEM 78.527344 1591522823.9964
MEM 78.527344 1591522824.0964
MEM 78.527344 1591522824.1964
MEM 78.527344 1591522824.2965
MEM 78.527344 1591522824.3965
MEM 78.527344 1591522824.4965
MEM 78.527344 1591522824.5965
MEM 78.527344 1591522824.6966
MEM 78.527344 1591522824.7966
MEM 78.527344 1591522824.8966
MEM 78.527344 1591522824.9966
MEM 78.527344 1591522825.0973
MEM 78.527344 1591522825.1973
MEM 78.527344 1591522825.2973
MEM 78.527344 1591522825.3974
MEM 78.527344 1591522825.4974
MEM 78.527344 1591522825.5974
MEM 78.527344 1591522825.6974
MEM 78.527344 1591522825.7975
MEM 78.527344 1591522825.8975
MEM 78.527344 1591522825.9975
MEM 78.527344 1591522826.0975
MEM 78.527344 1591522826.1975
MEM 78.527344 1591522826.2976
MEM 78.527344 1591522826.3976
MEM 78.527344 1591522826.4976
MEM 78.527344 1591522826.5976
MEM 78.527344 1591522826.6977
MEM 78.527344 1591522826.7977
MEM 78.527344 1591522826.8977
MEM 78.527344 1591522826.9977
MEM 78.527344 1591522827.0978
MEM 78.527344 1591522827.1978
MEM 78.527344 1591522827.2978
MEM 78.527344 1591522827.3978
MEM 78.527344 1591522827.4978
MEM 78.527344 1591522827.5979
MEM 78.527344 1591522827.6979
MEM 78.527344 1591522827.7979
MEM 78.527344 1591522827.8979
MEM 78.527344 1591522827.9980
MEM 78.527344 1591522828.0980
MEM 78.527344 1591522828.1980
MEM 78.527344 1591522828.2980
MEM 78.527344 1591522828.3980
MEM 78.527344 1591522828.4981
MEM 78.527344 1591522828.5981
MEM 78.527344 1591522828.6981
MEM 78.527344 1591522828.7981
MEM 78.527344 1591522828.8982
MEM 78.527344 1591522828.9982
MEM 78.527344 1591522829.0982
MEM 78.527344 1591522829.1982
MEM 78.527344 1591522829.2982
MEM 78.527344 1591522829.3983
MEM 78.527344 1591522829.4983
MEM 78.527344 1591522829.5983
MEM 78.527344 1591522829.6983
MEM 78.527344 1591522829.7984
MEM 78.527344 1591522829.8984
MEM 78.527344 1591522829.9984
MEM 78.527344 1591522830.0984
MEM 78.527344 1591522830.1984
MEM 78.527344 1591522830.2988
MEM 78.527344 1591522830.3988
MEM 78.527344 1591522830.4989
MEM 78.527344 1591522830.5998
MEM 78.527344 1591522830.6998
MEM 78.527344 1591522830.7998
MEM 78.527344 1591522830.8998
MEM 78.527344 1591522830.9999
MEM 78.527344 1591522831.0999
MEM 78.527344 1591522831.1999
MEM 78.527344 1591522831.3000
MEM 78.527344 1591522831.4000
MEM 78.527344 1591522831.5010
MEM 78.527344 1591522831.6010
MEM 78.527344 1591522831.7010
MEM 78.527344 1591522831.8010
MEM 78.527344 1591522831.9011
MEM 78.527344 1591522832.0011
MEM 78.527344 1591522832.1011
MEM 78.527344 1591522832.2011
MEM 78.527344 1591522832.3011
MEM 78.527344 1591522832.4012
MEM 78.527344 1591522832.5012
MEM 78.527344 1591522832.6012
MEM 78.527344 1591522832.7012
MEM 78.527344 1591522832.8013
MEM 78.527344 1591522832.9013
MEM 78.527344 1591522833.0013
MEM 78.527344 1591522833.1013
MEM 78.527344 1591522833.2013
MEM 78.527344 1591522833.3014
MEM 78.527344 1591522833.4014
MEM 78.527344 1591522833.5014
MEM 78.527344 1591522833.6014
MEM 78.527344 1591522833.7015
MEM 78.527344 1591522833.8015
MEM 78.527344 1591522833.9015
MEM 78.527344 1591522834.0015
MEM 78.527344 1591522834.1016
MEM 78.527344 1591522834.2016
MEM 78.527344 1591522834.3016
MEM 78.527344 1591522834.4016
MEM 78.527344 1591522834.5016
MEM 78.527344 1591522834.6017
MEM 78.527344 1591522834.7017
MEM 78.527344 1591522834.8017
MEM 78.527344 1591522834.9017
MEM 78.527344 1591522835.0018
MEM 78.527344 1591522835.1018
MEM 78.527344 1591522835.2018
MEM 78.527344 1591522835.3018
MEM 78.527344 1591522835.4018
MEM 78.527344 1591522835.5019
MEM 78.527344 1591522835.6019
MEM 78.527344 1591522835.7019
MEM 78.527344 1591522835.8019
MEM 78.527344 1591522835.9020
MEM 78.527344 1591522836.0020
MEM 78.527344 1591522836.1020
MEM 78.527344 1591522836.2020
MEM 78.527344 1591522836.3020
MEM 78.527344 1591522836.4021
MEM 78.527344 1591522836.5021
MEM 78.527344 1591522836.6021
MEM 78.527344 1591522836.7021
MEM 78.527344 1591522836.8022
MEM 78.527344 1591522836.9022
MEM 78.527344 1591522837.0022
MEM 78.527344 1591522837.1022
MEM 78.527344 1591522837.2022
MEM 78.527344 1591522837.3023
MEM 78.527344 1591522837.4023
MEM 78.527344 1591522837.5023
MEM 78.527344 1591522837.6023
MEM 78.527344 1591522837.7024
MEM 78.527344 1591522837.8024
MEM 78.527344 1591522837.9024
MEM 78.527344 1591522838.0024
MEM 78.527344 1591522838.1025
MEM 78.527344 1591522838.2025
MEM 78.527344 1591522838.3025
MEM 78.527344 1591522838.4025
MEM 78.527344 1591522838.5025
MEM 78.527344 1591522838.6026
MEM 78.527344 1591522838.7026
MEM 78.527344 1591522838.8026
MEM 78.527344 1591522838.9026
MEM 78.527344 1591522839.0027
MEM 78.527344 1591522839.1027
MEM 78.527344 1591522839.2027
MEM 78.527344 1591522839.3027
MEM 78.527344 1591522839.4027
MEM 78.527344 1591522839.5028
MEM 78.527344 1591522839.6028
MEM 78.527344 1591522839.7028
MEM 78.527344 1591522839.8028
MEM 78.527344 1591522839.9029
MEM 78.527344 1591522840.0029
MEM 78.527344 1591522840.1029
